"image href","image src","job_link","job_link href","company-name","salary","location","time","time 2","time 3","time 4","welfare","welfare 2","welfare 3","apply-button href"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nafoods-group.35A83231.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F215345%2F161908chukymailnafoodsgroup.jpg&w=256&q=75","SYSTEM DEVELOPER (AI-DRIVEN)","https://careerviet.vn/vi/tim-viec-lam/system-developer-ai-driven.35C71F0C.html","Công ty cổ phần Nafoods Group","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","20-05-2026","Cập nhật:","23-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71F0C"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-mac-marketing.35A9B320.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot8%2F313888%2F151859logomacone-01.jpg&w=256&q=75","Frontend Engineer","https://careerviet.vn/vi/tim-viec-lam/frontend-engineer.35C72DE4.html","CÔNG TY CỔ PHẦN MAC MARKETING","Lương: 15 Tr - 17 Tr VND","Hồ Chí Minh","Hạn nộp:","22-05-2026","Cập nhật:","22-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72DE4"
"https://careerviet.vn/vi/nha-tuyen-dung/phan-bach-refrigeration-jsc.35A91375.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F273013%2F143540z3479234578492_cea775dc67fc2fbf512f013394d46d93.jpg&w=256&q=75","Nhân viên IT Nhúng - Embedded Software Engineer","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-nhung-embedded-software-engineer.35C71BCE.html","Phan Bách Refrigeration JSC","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","22-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71BCE"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-red-bull-viet-nam.35A5C3B1.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F55985%2F92258logoredbull.png&w=256&q=75","Senior IT Supervisor","https://careerviet.vn/vi/tim-viec-lam/senior-it-supervisor.35C72A12.html","Công Ty TNHH Red Bull (Việt Nam)","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","21-05-2026","Cập nhật:","21-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72A12"
"https://careerviet.vn/vi/nha-tuyen-dung/kdi-education.35A89D70.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot0%2F242800%2F85034kdinew-01.png&w=256&q=75","Chuyên viên Phân tích dữ liệu (Data Analyst)","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-data-analyst.35C728BD.html","KDI EDUCATION","Lương: 20 Tr - 25 Tr VND","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","4","Cập nhật:","21-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C728BD"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-mirae-asset-viet-nam.35A6FD8E.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F136334%2F90806logo.png&w=256&q=75","IT Business Analyst","https://careerviet.vn/vi/tim-viec-lam/it-business-analyst.35C718CB.html","Công Ty Tài Chính Mirae Asset (Việt Nam)","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","21-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718CB"
"https://careerviet.vn/vi/nha-tuyen-dung/concung-com-con-cung-joint-stock-company.35A70491.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F138129%2F171937hcrop_logoconcung-01.png&w=256&q=75","GRC Engineer","https://careerviet.vn/vi/tim-viec-lam/grc-engineer.35C718B5.html","Concung.com - Con Cung Joint Stock Company","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","21-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C718B5"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-aeon-viet-nam.35A67495.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F101269%2F142904aeonlogocb.png&w=256&q=75","[HCM] IT EXECUTIVE (MARKETPLACE PROJECT)","https://careerviet.vn/vi/tim-viec-lam/hcm-it-executive-marketplace-project.35C7186A.html","Công Ty TNHH Aeon Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","13-05-2026","Cập nhật:","21-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7186A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-gremsy.35A9DFA7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F325287%2F93338screenshot2024-12-18093323.png&w=256&q=75","Hardware Engineer","https://careerviet.vn/vi/tim-viec-lam/hardware-engineer.35C7269B.html","CÔNG TY CỔ PHẦN GREMSY","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","10-05-2026","Cập nhật:","20-04-2026","Chế độ bảo hiểm","Du Lịch","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7269B"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-vien-thong-cong-nghe-a-dong.35AA2C08.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","Giám Sát Thi Công Hệ Thống Điện Nhẹ ( Camera, video phone, âm thanh thông báo .... )","https://careerviet.vn/vi/tim-viec-lam/giam-sat-thi-cong-he-thong-dien-nhe-camera-video-phone-am-thanh-thong-bao.35C6D82E.html","Công ty TNHH Viễn Thông Công Nghệ Á Đông","Lương: 12 Tr - 16 Tr VND","Hồ Chí Minh","Hạn nộp:","19-05-2026","Cập nhật:","20-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D82E"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-vien-thong-cong-nghe-a-dong.35AA2C08.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","Sale Admin","https://careerviet.vn/vi/tim-viec-lam/sale-admin.35C6D822.html","Công ty TNHH Viễn Thông Công Nghệ Á Đông","Lương: 8 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","19-05-2026","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D822"
"https://careerviet.vn/vi/nha-tuyen-dung/omn1-solution.35A85CD3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F226259%2F143623omn1logo2021.png&w=256&q=75","Chuyên Viên Phát Triển Giải Pháp (Salesforce Solution Developer)","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-giai-phap-salesforce-solution-developer.35C6D8F1.html","OMN1 Solution","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","19-05-2026","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D8F1"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-giai-phap-phan-mem-crossian-viet-nam.35A9D7BD.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F323261%2F112136logocrossian.png&w=256&q=75","Video Editor (up-to $2000)","https://careerviet.vn/vi/tim-viec-lam/video-editor-up-to-2000.35C704E9.html","CÔNG TY TNHH CÔNG NGHỆ VÀ GIẢI PHÁP PHẦN MỀM CROSSIAN VIỆT NAM","Lương: Lên đến 2.000 USD","Hà Nội","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","20-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C704E9"
"https://careerviet.vn/vi/nha-tuyen-dung/un-available-ltd-co.35A572DD.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F35293%2F132326logotype_page_5.png&w=256&q=75","Project Coordinator","https://careerviet.vn/vi/tim-viec-lam/project-coordinator.35C7053D.html","Un-Available LTD Co.,","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","3","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7053D"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cadena-viet-nam.35A8A5FB.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F244987%2F1608162.png&w=256&q=75","Fullstack Developer (Golang, ReactJS, HRMS)","https://careerviet.vn/vi/tim-viec-lam/fullstack-developer-golang-reactjs-hrms.35C705F5.html","Công ty TNHH Cadena Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","2","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C705F5"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-dt-nhom-an-lap-phat.35A88B21.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F238113%2F211335alp_logodoc.jpg&w=256&q=75","Chuyên Viên Quản Lý Hệ Thống SAP","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-he-thong-sap.35C705AF.html","Công ty TNHH SX TM ĐT Nhôm AN LẬP PHÁT","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","3","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C705AF"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-polytex-far-eastern-viet-nam.35A77138.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F165944%2F113358polytexlogo.jpg&w=256&q=75","Quận 7-Nhân Viên Phát Triển Phần Mềm","https://careerviet.vn/vi/tim-viec-lam/quan-7-nhan-vien-phat-trien-phan-mem.35C714B4.html","CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM)","Lương: 12 Tr - 18 Tr VND","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","20-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C714B4"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kimberly-clark-viet-nam.35A90176.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F268406%2F145335logo-congty-kp.png&w=256&q=75","Strategy & Analytics Manager","https://careerviet.vn/vi/tim-viec-lam/strategy-analytics-manager.35C6D643.html","Công ty TNHH Kimberly Clark Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","18-05-2026","Cập nhật:","19-04-2026","Laptop","Chế độ bảo hiểm","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D643"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-vang-bac-da-quy-phu-nhuan-pnj.35A4FCAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F5034%2F183523logoslogan-nenxanh-converted.jpg&w=256&q=75","Senior Network & Security Engineer","https://careerviet.vn/vi/tim-viec-lam/senior-network-security-engineer.35C6D785.html","Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","18-05-2026","Cập nhật:","19-04-2026","Laptop","Phụ cấp","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D785"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-che-tac-va-kinh-doanh-trang-suc-pnj.35A83DF2.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F218354%2F103212logopnjp.jpg&w=256&q=75","Quản lý cao cấp - ERP (IT)","https://careerviet.vn/vi/tim-viec-lam/quan-ly-cao-cap-erp-it.35C6D11F.html","CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D11F"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","[GalaxyOne] Project Coordinator","https://careerviet.vn/vi/tim-viec-lam/galaxyone-project-coordinator.35C6D370.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D370"
"https://careerviet.vn/vi/nha-tuyen-dung/hqsoft-company-limited.35A62D8B.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F83083%2F150518logohq-whitebackground.jpg&w=256&q=75","Technical .Net Blazor","https://careerviet.vn/vi/tim-viec-lam/technical-net-blazor.35C6D111.html","HQSOFT COMPANY LIMITED","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D111"
"https://careerviet.vn/vi/nha-tuyen-dung/hqsoft-company-limited.35A62D8B.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F83083%2F150518logohq-whitebackground.jpg&w=256&q=75","Project Manager","https://careerviet.vn/vi/tim-viec-lam/project-manager.35C6D114.html","HQSOFT COMPANY LIMITED","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D114"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-che-tac-va-kinh-doanh-trang-suc-pnj.35A83DF2.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F218354%2F103212logopnjp.jpg&w=256&q=75","Chuyên gia - AI","https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-ai.35C6D1D7.html","CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D1D7"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-biztech-viet-nam.35AA2D01.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","TUYỂN DỤNG: KỸ THUẬT LẮP ĐẶT – DIGITAL SIGNAGE","https://careerviet.vn/vi/tim-viec-lam/tuyen-dung-ky-thuat-lap-dat-digital-signage.35C6D356.html","CÔNG TY TNHH BIZTECH VIỆT NAM","Lương: 12 Tr - 14 Tr VND","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D356"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-xuat-nhap-khau-mt-group.35AA23F4.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot2%2F342772%2F72832mtg-avatarlogo.png&w=256&q=75","Chuyên viên UX/UI","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ux-ui.35C6D32C.html","CÔNG TY TNHH XUẤT NHẬP KHẨU MT GROUP","Lương: 10 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","18-04-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D32C"
"https://careerviet.vn/vi/nha-tuyen-dung/omn1-solution.35A85CD3.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F226259%2F143623omn1logo2021.png&w=256&q=75","Thực Tập Sinh Lập Trình – Phát Triển Giải Pháp CRM","https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-lap-trinh-phat-trien-giai-phap-crm.35C7232A.html","OMN1 Solution","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","16-05-2026","Cập nhật:","17-04-2026","Phụ cấp","Đào tạo","Công tác phí","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7232A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tai-chinh-tnhh-mot-thanh-vien-quoc-te-viet-nam-jaccs.35A60332.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F72242%2F144407jaccs-brandlogo-color.jpg&w=256&q=75","Nhân Viên Chuyển Đổi Số","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chuyen-doi-so.35C6D026.html","Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS","Lương: 10 Tr - 11 Tr VND","Hồ Chí Minh","Hạn nộp:","16-05-2026","Cập nhật:","17-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6D026"
"https://careerviet.vn/vi/nha-tuyen-dung/fast-and-furious.35A71753.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F142931%2F101357giatricotloi.png&w=256&q=75","Chuyên Viên Phát triển Sản Phẩm","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-san-pham.35C6CF1B.html","Fast and Furious","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","16-05-2026","Cập nhật:","17-04-2026","Laptop","Chế độ bảo hiểm","Du lịch nước ngoài","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6CF1B"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-gene-gene-solutions.35A85D28.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot4%2F226344%2F113735gslogo9.png&w=256&q=75","Senior Infrastructure Engineer","https://careerviet.vn/vi/tim-viec-lam/senior-infrastructure-engineer.35C6CE41.html","CÔNG TY CỔ PHẦN GIẢI PHÁP GENE - GENE SOLUTIONS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","16-05-2026","Cập nhật:","17-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6CE41"
"https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-sai-gon-thuong-tin-sacombank.35A4FCC7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F5063%2F103110z7492168047021_ae7eccfa908c0ecd2d11fa3faadce74b.jpg&w=256&q=75","CHUYÊN VIÊN QUẢN TRỊ HỆ THỐNG THÔNG TIN NHÂN SỰ - PHÒNG QUẢN LÝ NHÂN SỰ","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-he-thong-thong-tin-nhan-su-phong-quan-ly-nhan-su.35C6FEFA.html","NGÂN HÀNG TMCP SÀI GÒN THƯƠNG TÍN (SACOMBANK)","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","1","Cập nhật:","17-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FEFA"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-b2b.35A9B02C.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot2%2F313132%2F17001789.jpg&w=256&q=75","AUTOMATION TESTER","https://careerviet.vn/vi/tim-viec-lam/automation-tester.35C6CC71.html","CÔNG TY TNHH CÔNG NGHỆ B2B","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","16-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6CC71"
"https://careerviet.vn/vi/nha-tuyen-dung/concung-com-con-cung-joint-stock-company.35A70491.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F138129%2F171937hcrop_logoconcung-01.png&w=256&q=75","DevOps Engineer","https://careerviet.vn/vi/tim-viec-lam/devops-engineer.35C6CB50.html","Concung.com - Con Cung Joint Stock Company","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","16-04-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6CB50"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-day-cap-dien-viet-nam-cadivi.35A9F6B1.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F331185%2F223529cadivi_slogan.png&w=256&q=75","Chuyên viên Hạ tầng Công nghệ Thông tin","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ha-tang-cong-nghe-thong-tin.35C71C58.html","CÔNG TY CỔ PHẦN DÂY CÁP ĐIỆN VIỆT NAM - CADIVI","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71C58"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tu-van-va-dich-vu-cong-nghe-asic.35AA0103.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F333827%2F155634logo.jpg&w=256&q=75","Kinh doanh An toàn thông tin (Cyber Security)","https://careerviet.vn/vi/tim-viec-lam/kinh-doanh-an-toan-thong-tin-cyber-security.35C689FF.html","CÔNG TY CỔ PHẦN TƯ VẤN VÀ DỊCH VỤ CÔNG NGHỆ ASIC","Lương: 1.000 - 3.000 USD","Hà Nội","Hạn nộp:","14-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C689FF"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tu-van-va-dich-vu-cong-nghe-asic.35AA0103.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot7%2F333827%2F155634logo.jpg&w=256&q=75","Pre-sales & Post-sales Cyber Security tại HCM","https://careerviet.vn/vi/tim-viec-lam/pre-sales-post-sales-cyber-security-tai-hcm.35C68A2A.html","CÔNG TY CỔ PHẦN TƯ VẤN VÀ DỊCH VỤ CÔNG NGHỆ ASIC","Lương: 1.000 - 2.000 USD","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C68A2A"
"https://careerviet.vn/vi/nha-tuyen-dung/phu-hung-securities-corporation.35A80027.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F202535%2F131609hah.jpg&w=256&q=75","Senior Customer Care Specialist","https://careerviet.vn/vi/tim-viec-lam/senior-customer-care-specialist.35C6C9F4.html","Phu Hung Securities Corporation","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","14-05-2026","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6C9F4"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Junior AI Developer","https://careerviet.vn/vi/tim-viec-lam/junior-ai-developer.35C70AAB.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Cơ hội ứng tuyển chỉ còn:","5","Cập nhật:","15-04-2026","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70AAB"
"","https://careerviet.vn/_next/image?url=https%3A%2F%2Fstatic.careerviet.vn%2Fthemes%2Fkiemviecv32%2Fimages%2Fgraphics%2Flogo-default.png&w=256&q=75","HR Manager","https://careerviet.vn/vi/tim-viec-lam/hr-manager.35C719B1.html","Bảo mật","Lương: 2.000 - 4.000 USD","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","14-04-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C719B1"
