"img_job_card href","sc-cHHTbD src","sc-cdaca-d","sc-cpgxJx","sc-cpgxJx href","sc-dauhQT","sc-jNUliw","sc-lccgLh","sc-bXWnss","sc-bXWnss 2","sc-bXWnss 3","sc-bXWnss 4"
"https://www.vietnamworks.com/senior-it-executive-salary-range-from-usd1-200-to-1-500-2039273-jv?source=searchResults&searchType=2&placement=2040223&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior IT Executive (Salary Range from Usd1.200 to 1.500)","Vietnam International Township Development Jsc - ParkCity Hanoi","https://www.vietnamworks.com/nha-tuyen-dung/vietnam-international-township-development-jsc-parkcity-hanoi-c55845","$ 1,200-1,500 /tháng","Hà Nội","Cập nhật: 13/04/2026","IT Helpdesk","IT Administration","IT Risk Management","+1"
"https://www.vietnamworks.com/truong-phong-djao-tao-va-phat-trien-landd-manager-2039268-jv?source=searchResults&searchType=2&placement=2040218&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Trưởng Phòng Đào Tạo và Phát Triển (L&D Manager)","Công Ty Cổ Phần Công Nghệ Sapo","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-sapo-c304856","Thương lượng","Hà Nội","Cập nhật: 13/04/2026","Quản Trị Nhân Lực","Đào Tạo","+2","Đào Tạo và Phát Triển"
"https://www.vietnamworks.com/giam-djoc-tai-chinh-cfo-2023181-jv?source=searchResults&searchType=2&placement=2024131&sortBy=date&qs=0","https://images.vietnamworks.com/img/company-default-logo.svg","Giám Đốc Tài Chính (CFO)","","","$ 3,000-4,000 /tháng","Hà Nội","Cập nhật: 13/04/2026","Lãnh Đạo","Tạo Mối Quan Hệ","Tài Chính","+1"
"https://www.vietnamworks.com/reverse-data-analyst-2039221-jv?source=searchResults&searchType=2&placement=2040171&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Reverse Data Analyst","Công Ty TNHH Onpoint","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-onpoint-c277402","Thương lượng","Hồ Chí Minh","Cập nhật: 13/04/2026","Data Analysis","Excel","SQL","+2"
"https://www.vietnamworks.com/erp-transformation-manager-a-fastgrowing-fdi-manufacturer-2039229-jv?source=searchResults&searchType=2&placement=2040179&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","ERP Transformation Manager _ A Fastgrowing FDI Manufacturer","Page Group Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/page-group-vietnam-c285370","Thương lượng","Đồng Nai","Cập nhật: 13/04/2026","ERP Projects","Digital Transformation","+2","ERP"
"https://www.vietnamworks.com/front-end-back-end-developer-2039185-jv?source=searchResults&searchType=2&placement=2040135&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Front-End / Back-End Developer","BNF Technology Inc.","https://www.vietnamworks.com/nha-tuyen-dung/bnf-technology-inc--c349887","Từ 589tr ₫/năm","Quốc tế","Cập nhật: 13/04/2026","CSS","JavaScript","MS SQL Server","+3"
"https://www.vietnamworks.com/digital-graphic-designer--2039145-jv?source=searchResults&searchType=2&placement=2040095&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Digital Graphic Designer","Công Ty TNHH Thasco International","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-thasco-international-c397301","Thương lượng","Thừa Thiên Huế, Hồ Chí Minh","Cập nhật: 13/04/2026","Adobe Illustrator","Adobe Photoshop","","+3"
"https://www.vietnamworks.com/project-coordinator-customer-service--2039084-jv?source=searchResults&searchType=2&placement=2040034&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Project Coordinator (Customer Service)","Công Ty TNHH Phát Triển Đông Nam Á (Seadev Co., Ltd.)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-phat-trien-dong-nam-a-seadev-co-ltd--c148610","Tới $ 1,200 /tháng","Đà Nẵng","Cập nhật: 13/04/2026","Tiếng Anh lưu loát","Customer Relations","","+3"
"https://www.vietnamworks.com/global-system-integration-manager-2039081-jv?source=searchResults&searchType=2&placement=2040031&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Global System Integration Manager","Navigos Search","https://www.vietnamworks.com/nha-tuyen-dung/navigos-search-c751","60tr-70tr ₫/tháng","Hồ Chí Minh","Cập nhật: 13/04/2026","System Integration","Network","Wifi Solutions","+2"
"https://www.vietnamworks.com/lap-trinh-vien-backend--2039040-jv?source=searchResults&searchType=2&placement=2039990&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Lập Trình Viên Backend","Công Ty TNHH Một Thành Viên Ứng Dụng Kỹ Thuật Và Sản Xuất (Tecapro)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-mot-thanh-vien-ung-dung-ky-thuat-va-san-xuat-tecapro--c414995","15tr-30tr ₫/tháng","Hà Nội","Cập nhật: 13/04/2026","Java","Spring Boot","+1","RESTful Web Service"
"https://www.vietnamworks.com/nhan-vien-phan-tich-nghiep-vu--2039022-jv?source=searchResults&searchType=2&placement=2039972&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên Phân Tích Nghiệp Vụ","Công Ty TNHH Chứng Khoán ACB","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-chung-khoan-acb-c6822","Thương lượng","Hồ Chí Minh","Cập nhật: 13/04/2026","Business Analysis","IT Business Analyst","","+3"
"https://www.vietnamworks.com/giam-doc-ung-dung-cong-nghe-thong-tin-2038968-jv?source=searchResults&searchType=2&placement=2039918&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Giám Đốc Ứng Dụng Công Nghệ Thông Tin","Công Ty Cổ Phần Tập Đoàn Kim Oanh","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tap-doan-kim-oanh-c333573","Thương lượng","Hồ Chí Minh","Cập nhật: 13/04/2026","SQL knowledge","Công nghệ thông tin nâng cao","","+2"
"https://www.vietnamworks.com/account-manager-client-success-manager-2038852-jv?source=searchResults&searchType=2&placement=2039802&sortBy=date&qs=0","https://images.vietnamworks.com/img/company-default-logo.svg","Account Manager/client Success Manager","Migaki Ventures","https://www.vietnamworks.com/nha-tuyen-dung/migaki-ventures-c417046","$ 1,000-2,500 /tháng","Hồ Chí Minh","Cập nhật: 11/04/2026","communication","Client Relationships","presentation","+2"
"https://www.vietnamworks.com/it-operations-support-lead-2012023-jv?source=searchResults&searchType=2&placement=2012973&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Operations & Support Lead","Bosch Global Software Technologies Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/bosch-global-software-technologies-company-limited-c96728","Thương lượng","Hồ Chí Minh","Cập nhật: 11/04/2026","ITIL4","Cloud","+2","DevOps"
"https://www.vietnamworks.com/data-migration-and-reporting-specialist-2034880-jv?source=searchResults&searchType=2&placement=2035830&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Data Migration And Reporting Specialist","Public Bank Vietnam Ltd","https://www.vietnamworks.com/nha-tuyen-dung/public-bank-vietnam-ltd-c121306","Tới $ 2,500 /tháng","Hà Nội","Cập nhật: 11/04/2026","Data Warehouse Systems","ERP Migration","+3",""
"https://www.vietnamworks.com/export-controltariff-code-classification-associate-2035104-jv?source=searchResults&searchType=2&placement=2036054&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Export Control/Tariff Code Classification Associate","Bosch Global Software Technologies Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/bosch-global-software-technologies-company-limited-c96728","Thương lượng","Hồ Chí Minh","Cập nhật: 11/04/2026","Analytical Skills","Auto Cad","Communication Skills","+2"
"https://www.vietnamworks.com/account-manager-2035015-jv?source=searchResults&searchType=2&placement=2035965&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Account Manager","Công Ty TNHH Viettel - CHT (Viettel Idc)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-viettel-cht-viettel-idc--c113632","Thương lượng","Hà Nội, Hồ Chí Minh","Cập nhật: 11/04/2026","Kế Hoạch Bán Hàng","Kinh Doanh","+1","Technical Sales"
"https://www.vietnamworks.com/business-unit-head-financial-services-andamp-digital-transformation-2038771-jv?source=searchResults&searchType=2&placement=2039721&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F22%2F11234686.png&w=3840&q=75","Business Unit Head Financial Services & Digital Transformation","Navigos Search's Client","https://www.vietnamworks.com/nha-tuyen-dung/navigos-search-s-client-c192082","Thương lượng","","Cập nhật: 10/04/2026","IT Consulting","SAP ERP","Digitalization","+2"
"https://www.vietnamworks.com/enterprise-architect-2-2038770-jv?source=searchResults&searchType=2&placement=2039720&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F22%2F11234686.png&w=3840&q=75","Enterprise Architect","Navigos Search's Client","https://www.vietnamworks.com/nha-tuyen-dung/navigos-search-s-client-c192082","Thương lượng","Hà Nội","Cập nhật: 10/04/2026","Enterprise Architecture","System Integration","","+3"
"https://www.vietnamworks.com/international-business-development-specialist-global-markets-2038761-jv?source=searchResults&searchType=2&placement=2039711&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F22%2F11234686.png&w=3840&q=75","International Business Development Specialist (Global Markets)","Navigos Search's Client","https://www.vietnamworks.com/nha-tuyen-dung/navigos-search-s-client-c192082","Thương lượng","Hà Nội","Cập nhật: 10/04/2026","Nghiên Cứu Thị Trường","Thuyết Trình","+2","Đàm Phán"
"https://www.vietnamworks.com/merchandiser-senior-leader-2038710-jv?source=searchResults&searchType=2&placement=2039660&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Merchandiser Senior Leader","CÔNG TY TNHH TESSELLATION BÌNH DƯƠNG","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-tessellation-binh-duong-c386029","$ 500-1,000 /tháng","Hồ Chí Minh","Cập nhật: 10/04/2026","Effective Communication","Inventory Management","","+3"
"https://www.vietnamworks.com/digital-transformation-manager-erp-project--2038506-jv?source=searchResults&searchType=2&placement=2039456&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Digital Transformation Manager (ERP Project)","Rechic","https://www.vietnamworks.com/nha-tuyen-dung/rechic-c387734","$ 2,000-2,500 /tháng","Hồ Chí Minh","Cập nhật: 10/04/2026","Project Management","Business Model Transformation","+2",""
"https://www.vietnamworks.com/business-development-specialist--2017575-jv?source=searchResults&searchType=2&placement=2018525&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Business Development Specialist","Bosch Global Software Technologies Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/bosch-global-software-technologies-company-limited-c96728","Thương lượng","Hồ Chí Minh","Cập nhật: 10/04/2026","B2B Sales","Business Development","+3",""
"https://www.vietnamworks.com/business-analyst--2034419-jv?source=searchResults&searchType=2&placement=2035369&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Business Analyst","MSIG Insurance (Vietnam) Co., Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/msig-insurance-vietnam-co-ltd--c57058","Thương lượng","Hà Nội","Cập nhật: 10/04/2026","Business Analysis","Agile","+2","Project Management"
"https://www.vietnamworks.com/03-chuyen-vien-phat-trien-phan-mem-phong-cong-nghe-thong-tin-2038093-jv?source=searchResults&searchType=2&placement=2039043&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","03 Chuyên Viên Phát Triển Phần Mềm Phòng Công Nghệ Thông Tin","Tổ Chức Tài Chính VI Mô CEP","https://www.vietnamworks.com/nha-tuyen-dung/to-chuc-tai-chinh-vi-mo-cep-c9608","Thương lượng","Hồ Chí Minh","Cập nhật: 10/04/2026",".Net","Android","+2","Frontend"
"https://www.vietnamworks.com/nhan-vien-it-phu-trach-bao-mat-thong-tin-thuoc-bo-phan-kiem-soat-noi-bo-2038143-jv?source=searchResults&searchType=2&placement=2039093&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên IT Phụ Trách Bảo Mật Thông Tin Thuộc Bộ Phận Kiểm Soát Nội Bộ","Công ty AUREOLE EXPERT INTEGRATORS Inc. thuộc tập đoàn Mitani Sangyo Co., Ltd. (Nhật Bản)","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-aureole-expert-integrators-inc-thuoc-tap-doan-mitani-sangyo-co-ltd-nhat-ban--c205567","Từ $ 400 /tháng","Hồ Chí Minh","Cập nhật: 10/04/2026","An Toàn Thông Tin","Cyber Security","ISO 27001","+2"
"https://www.vietnamworks.com/pho-giam-doc-khoi-quan-tri-rui-ro-3-2038046-jv?source=searchResults&searchType=2&placement=2038996&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F22%2F11234686.png&w=3840&q=75","Phó Giám Đốc Khối Quản Trị Rủi Ro","Navigos Search","https://www.vietnamworks.com/nha-tuyen-dung/navigos-search-c192082","Thương lượng","Hà Nội","Cập nhật: 09/04/2026","Quản Trị Rủi Ro","Công Nghệ Thông Tin","+2","Lãnh Đạo"
"https://www.vietnamworks.com/junior-uiux-designer-2037756-jv?source=searchResults&searchType=2&placement=2038706&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Junior UI/UX Designer","CODEFORCE VINA","https://www.vietnamworks.com/nha-tuyen-dung/codeforce-vina-c185276","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","Figma","Adobe XD","+2","UI/UX Design"
"https://www.vietnamworks.com/dong-da-hn-nhan-vien-tieng-anh-chap-nhan-fresher-hop-dong-1-nam--2037957-jv?source=searchResults&searchType=2&placement=2038907&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(Đống Đa, HN) Nhân Viên Tiếng Anh (Chấp Nhận Fresher) Hợp Đồng 1 Năm","Neos Vietnam International Co., Ltd","https://www.vietnamworks.com/nha-tuyen-dung/neos-vietnam-international-co-ltd-c188679","400-600 ₫/tháng","Hà Nội","Cập nhật: 09/04/2026","Tiếng Nhật N2","Tiếng Nhật N3","Cad","+2"
"https://www.vietnamworks.com/chuyen-vien-cong-nghe-thong-tin-it-2037794-jv?source=searchResults&searchType=2&placement=2038744&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Công Nghệ Thông Tin (IT)","Công Ty Cổ Phần Tập Đoàn Vinacontrol","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tap-doan-vinacontrol-c125950","Thương lượng","Hà Nội","Cập nhật: 09/04/2026","Quản Trị Hệ Thống","Phát Triển Phần Mềm","","+3"
"https://www.vietnamworks.com/hr-admin-officer-2037547-jv?source=searchResults&searchType=2&placement=2038497&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","HR Admin Officer","CÔNG TY TNHH ISMART SOLUTION","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-ismart-solution-c389717","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","English Fluency","Organizational skills","+3",""
"https://www.vietnamworks.com/ai-engineer-agentic-workflows-2037791-jv?source=searchResults&searchType=2&placement=2038741&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","AI Engineer (Agentic Workflows)","SPS Vietnam Company Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/sps-vietnam-company-ltd--c1803","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","LangGraph","JSON","GenAI","+2"
"https://www.vietnamworks.com/junior-ai-developer-2037779-jv?source=searchResults&searchType=2&placement=2038729&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Junior AI Developer","SPS Vietnam Company Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/sps-vietnam-company-ltd--c1803","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","Python","Git","CLAUDE","+2"
"https://www.vietnamworks.com/nhan-vien-it-phat-trien-he-thong-it-staff-system-development-2012009-jv?source=searchResults&searchType=2&placement=2012959&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nhân Viên IT - Phát Triển Hệ Thống (IT Staff - System Development)","Tohoku Pioneer Vietnam Co., Ltd","https://www.vietnamworks.com/nha-tuyen-dung/tohoku-pioneer-vietnam-co-ltd-c68933","Thương lượng","Hải Phòng","Cập nhật: 09/04/2026","Java System","Network Programming","NoSQL","+4"
"https://www.vietnamworks.com/fullstack-developer-junior-senior-khoi-cong-nghe-thong-tin-holt-04-2033772-jv?source=searchResults&searchType=2&placement=2034722&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","FullStack Developer (Junior, Senior) - Khối Công nghệ thông tin (HOLT.04)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 09/04/2026","Oracle","backend","+2","MongoDB"
"https://www.vietnamworks.com/junior-senior-backend-engineer-java-go-khoi-cong-nghe-thong-tin-holt-03-2033760-jv?source=searchResults&searchType=2&placement=2034760&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","[Junior, Senior] BackEnd Engineer (Java, Go) - Khối Công nghệ thông tin (HOLT.03)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 09/04/2026","API Gateway","Back end","GoJS","+7"
"https://www.vietnamworks.com/digital-product-lead-manufacturing-production-2033863-jv?source=searchResults&searchType=2&placement=2034863&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fac%2F11148451.png&w=3840&q=75","Digital Product Lead (Manufacturing / Production)","HEINEKEN Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/heineken-vietnam-c9466","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","Digital Product Transformation","APIs","Database","+2"
"https://www.vietnamworks.com/chuyen-vien-lap-trinh-software-developer--2037511-jv?source=searchResults&searchType=2&placement=2038511&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F3a%2F11220612.png&w=3840&q=75","Chuyên Viên Lập Trình / Software Developer","Công Ty Cổ Phần Smartcom Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-smartcom-viet-nam-c378321","17tr-25tr ₫/tháng","Hà Nội","Cập nhật: 09/04/2026","Java System","HTML/CSS","Lập Trình","+2"
"https://www.vietnamworks.com/b2b-pricing-analysis-and-sale-operation-2037468-jv?source=searchResults&searchType=2&placement=2038468&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","B2B Pricing Analysis And Sale Operation","Insee Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/insee-vietnam-c2530","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","Business Analysis","Customer Focused Design","+3",""
"https://www.vietnamworks.com/chuyen-vien-cap-cao-van-hanh-he-thong-2020174-jv?source=searchResults&searchType=2&placement=2021174&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Cấp Cao Vận Hành Hệ Thống","Công ty Cổ phần Tập đoàn Bất động sản NK Properties","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-tap-doan-bat-dong-san-nk-properties-c341399","Thương lượng","Hồ Chí Minh","Cập nhật: 09/04/2026","Cloud Infrastructure","Docker","+4","Docker"
"https://www.vietnamworks.com/chuyen-vien-phan-tich-va-thiet-ke-mo-hinh-du-lieu-data-analyst-khoi-du-lieu-ho26-76-2037357-jv?source=searchResults&searchType=2&placement=2038357&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","Chuyên Viên Phân Tích và Thiết Kế Mô Hình Dữ Liệu - Data Analyst - Khối Dữ Liệu (HO26.76)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 08/04/2026","Core Banking","DWH","ODS","+2"
"https://www.vietnamworks.com/senior-it-business-analyst-cum-product-manager--2037225-jv?source=searchResults&searchType=2&placement=2038225&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior IT Business Analyst cum Product Manager","Dai-Ichi Life Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/dai-ichi-life-vietnam-c2305","Thương lượng","Hồ Chí Minh","Cập nhật: 08/04/2026","BA","Business Analysis","+2","product owner"
"https://www.vietnamworks.com/hr-supervisor-pian-fa--2037088-jv?source=searchResults&searchType=2&placement=2038088&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","HR Supervisor / 人力资源主管","Công Ty Cổ Phần Xuân Cầu Holdings","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-xuan-cau-holdings-c103146","30-45 ₫/tháng","Hà Nội","Cập nhật: 08/04/2026","Nhân Sự","HR","+2","Quản Trị Nhân Sự"
"https://www.vietnamworks.com/typescript-developer-2036959-jv?source=searchResults&searchType=2&placement=2037959&sortBy=date&qs=0","https://images.vietnamworks.com/img/company-default-logo.svg","TypeScript Developer","CÔNG TY TNHH I-STECH ASIA","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-i-stech-asia-c327837","Thương lượng","Hồ Chí Minh","Cập nhật: 08/04/2026","Typescript","Claudecode","Linux","+2"
"https://www.vietnamworks.com/marketing-operation-manager-2012905-jv?source=searchResults&searchType=2&placement=2013905&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Marketing Operation Manager","NEYU","https://www.vietnamworks.com/nha-tuyen-dung/neyu-c350710","Thương lượng","Hà Nội","Cập nhật: 08/04/2026","Affiliate Marketing","CPA","Performance Marketing","+2"
"https://www.vietnamworks.com/project-management-associate-korean-and-english-2036886-jv?source=searchResults&searchType=2&placement=2037886&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Project Management Associate (Korean And English)","Bosch Global Software Technologies Company Limited","https://www.vietnamworks.com/nha-tuyen-dung/bosch-global-software-technologies-company-limited-c96728","Thương lượng","Hồ Chí Minh","Cập nhật: 08/04/2026","English Language Proficiency","Korean Speaking Skill","","+3"
"https://www.vietnamworks.com/quality-assurance-manager-2018460-jv?source=searchResults&searchType=2&placement=2019460&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Quality Assurance Manager","United Overseas Bank (Vietnam) Limited (UOB)","https://www.vietnamworks.com/nha-tuyen-dung/united-overseas-bank-vietnam-limited-uob--c393","Thương lượng","Hồ Chí Minh","Cập nhật: 08/04/2026","Call Center Management","Communication Skills","+3",""
"https://www.vietnamworks.com/it-network-administrator--2036842-jv?source=searchResults&searchType=2&placement=2037842&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Network Administrator","Công Ty TNHH Sản Xuất First Solar Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-san-xuat-first-solar-viet-nam-c276663","Thương lượng","Hồ Chí Minh","Cập nhật: 08/04/2026","IT Hardware","Network Administration","","Firewall"
"https://www.vietnamworks.com/ky-su-phan-mem-software-engineering-lam-viec-tai-bac-ninh-2020008-jv?source=searchResults&searchType=2&placement=2021008&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Phần Mềm (Software Engineering) - Làm Việc Tại Bắc Ninh","Công Ty TNHH Cresyn Hà Nội - Nhà Máy Bắc Ninh","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-cresyn-ha-noi-nha-may-bac-ninh-c219415","Thương lượng","Bắc Ninh","Cập nhật: 08/04/2026","C++","C#","Java","+2"
